sunitinib triplicate1 wt concen2_,sunitinib triplicate1 wt concen4_,sunitinib triplicate1 wt concen8_,
0.12609117361784675,0.5528612997090203,0.7274490785645005,
0.09893307468477207,0.7255092143549952,1.2725509214354995,
